M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.population,M01.prot.flow,M01.prot.p50,M01.prot.p95,M01.prot.p98,M01.prot.p99,M01.status,M02,M02.population,M02.prot,M02.status,M03.configured_period_ms,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.median_gap_ms,M03.population,M03.prot.configured_period_ms,M03.prot.flow,M03.prot.gap_count_over_t_live,M03.prot.gap_count_over_t_live_over_2,M03.prot.gap_count_over_t_live_over_4,M03.prot.max_gap_ms,M03.prot.median_gap_ms,M03.prot.role,M03.prot.t_live_s,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.population,M04.prot.exceeds_threshold,M04.prot.flow,M04.prot.threshold_n,M04.prot.worst_consecutive_miss_slots,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.population,M05.prot.flow,M05.prot.fraction,M05.prot.frame_count,M05.prot.pdb_ms,M05.status,M06.flow,M06.p95_ms,M06.population,M06.prot.flow,M06.prot.p95_ms,M06.status,M07.met,M07.population,M07.prot.met,M07.prot.total,M07.status,M07.total,M08.flow,M08.fraction,M08.population,M08.prot.flow,M08.prot.fraction,M08.status,M09.mean,M09.population,M09.prot.mean,M09.prot.windows,M09.prot.worst,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.population,M14.prot.flow,M14.prot.fraction,M14.prot.interval_count,M14.prot.pdb_ms,M14.prot.role,M14.prot.survival_time_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.population,M15.prot.flow,M15.prot.jitter_ms,M15.status,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.population,M17.prot.effective_fps,M17.prot.flow,M17.prot.freeze_count,M17.prot.freeze_max_duration_ms,M17.prot.freeze_total_duration_ms,M17.prot.source_fps,M17.prot.xr_frame_period_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.population,M18.prot,M18.status,M19,M19.population,M19.prot,M19.status,M20.configured_period_ms,M20.excluded_5qi,M20.flow,M20.gap_count_over_t_live,M20.gap_count_over_t_live_over_2,M20.gap_count_over_t_live_over_4,M20.max_gap_ms,M20.median_gap_ms,M20.role,M20.status,M20.t_live_s,M21,M21.population,M21.prot,M21.status,M22.epochs,M22.flows_scored,M22.longest_epoch_s,M22.min_epoch_s,M22.population,M22.prot.epochs,M22.prot.flows_scored,M22.prot.longest_epoch_s,M22.prot.min_epoch_s,M22.prot.worst_flow,M22.status,M22.worst_flow,bg,scheduler,seed
ue5_qfi9,262.0,299.25,299.75,300.0,all_flows,ue6_qfi2,6.795,26.5,51.047,62.05,ok,0.5185683552367697,all_flows,0.24213454901978168,ok,100.0,ue2_qfi1,0,0,0,140.49999999999986,99.99999999999964,all_flows,100.0,ue2_qfi1,0,0,0,140.49999999999986,99.99999999999964,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,147,150.0,all_flows,ue7_qfi2,0.0,147,150.0,ok,ue4_qfi2,43.692,all_flows,ue4_qfi2,43.692,ok,6,all_flows,6,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.7823230475744509,all_flows,0.8331881606444078,5,0.8330493368809596,proxy,5,0.7762122360612574,67332280.0,ok,0.010702272727272727,ok,0.9315011363636364,0.0364359375,ok,ue3_qfi1,0.4489795918367347,49,100.0,all_flows,ue3_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue1_qfi9,186.0,all_flows,ue6_qfi2,55.254999999999995,ok,30.4,ue4_qfi2,9,82.0,673.5,all_flows,30.4,ue4_qfi2,9,82.0,673.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue2_qfi1,0,0,0,140.49999999999986,99.99999999999964,data,ok,2.0,,all_flows,,pending,7,33,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,True,TwoTier,1367864806
ue8_qfi8,300.0,300.25,300.25,300.25,all_flows,ue6_qfi1,3.5,14.5,31.75,31.75,ok,0.5675699832187463,all_flows,0.0,ok,100.0,ue6_qfi1,0,0,0,131.25000000000009,99.49999999999991,all_flows,100.0,ue6_qfi1,0,0,0,131.25000000000009,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue8_qfi2,0.993421052631579,152,150.0,all_flows,ue8_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,26.756,all_flows,ue5_qfi2,26.756,ok,8,all_flows,8,8,ok,8,ue7_qfi2,0.9605768,all_flows,ue7_qfi2,0.9605768,ok,0.8910087471624564,all_flows,0.999934869262735,5,0.999858004524322,proxy,5,0.8772334322122932,63244516.8,ok,0.011986363636363637,ok,0.9314602272727273,0.0421953125,ok,ue8_qfi1,0.4897959183673469,49,100.0,all_flows,ue8_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,28.25,all_flows,ue6_qfi1,28.25,ok,30.2,ue8_qfi2,1,67.5,67.5,all_flows,30.2,ue8_qfi2,1,67.5,67.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue6_qfi1,0,0,0,131.25000000000009,99.49999999999991,data,ok,2.0,,all_flows,,pending,1,33,5.0,1.0,all_flows,0,24,0.0,1.0,,ok,ue8_qfi9,True,PF,1097657231
ue8_qfi8,300.25,300.25,300.25,300.25,all_flows,ue5_qfi1,5.25,21.25,26.0,26.0,ok,0.6691220171144088,all_flows,0.36557813478065976,ok,100.0,ue1_qfi1,0,0,0,125.24999999999986,99.75000000000023,all_flows,100.0,ue1_qfi1,0,0,0,125.24999999999986,99.75000000000023,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue3_qfi2,0.0,147,150.0,all_flows,ue3_qfi2,0.0,147,150.0,ok,ue5_qfi2,22.014,all_flows,ue5_qfi2,22.014,ok,5,all_flows,5,8,ok,8,ue3_qfi2,0.0,all_flows,ue3_qfi2,0.0,ok,0.6662350109786926,all_flows,0.7499434494165879,5,0.7499195187240784,proxy,5,0.6610269544445226,50339904.0,ok,0.012638636363636364,ok,0.7427295454545455,0.081696875,ok,ue6_qfi1,0.4489795918367347,49,100.0,all_flows,ue6_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue1_qfi1,21.5,all_flows,ue1_qfi1,21.5,ok,30.2,ue8_qfi2,1,68.5,68.5,all_flows,30.2,ue8_qfi2,1,68.5,68.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue1_qfi1,0,0,0,125.24999999999986,99.75000000000023,data,ok,2.0,,all_flows,,pending,10,33,5.0,1.0,all_flows,6,24,4.98325,1.0,ue3_qfi2,ok,ue3_qfi9,True,Reservation,1097657231
ue5_qfi9,271.0,299.75,300.0,300.25,all_flows,ue6_qfi2,6.356,26.5,49.221,68.151,ok,0.5581349763629451,all_flows,0.24235203249208484,ok,100.0,ue6_qfi1,0,0,0,137.9999999999999,100.24999999999994,all_flows,100.0,ue6_qfi1,0,0,0,137.9999999999999,100.24999999999994,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,148,150.0,all_flows,ue7_qfi2,0.0,148,150.0,ok,ue2_qfi2,37.067,all_flows,ue2_qfi2,37.067,ok,6,all_flows,6,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.775226539821935,all_flows,0.8332721726978367,5,0.8332168776148787,proxy,5,0.7723171710397121,62038699.2,ok,0.01205909090909091,ok,0.9314715909090909,0.042321875,ok,ue6_qfi1,0.46938775510204084,49,100.0,all_flows,ue6_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue2_qfi9,167.0,all_flows,ue6_qfi2,61.794999999999995,ok,30.4,ue6_qfi2,4,100.5,349.5,all_flows,30.4,ue6_qfi2,4,100.5,349.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue6_qfi1,0,0,0,137.9999999999999,100.24999999999994,data,ok,2.0,,all_flows,,pending,7,33,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,True,TwoTier,1097657231
ue8_qfi8,300.0,300.25,300.25,300.25,all_flows,ue2_qfi1,4.75,19.5,29.0,29.0,ok,0.530864607854435,all_flows,0.0,ok,100.0,ue3_qfi1,0,0,0,125.25000000000031,99.75000000000023,all_flows,100.0,ue3_qfi1,0,0,0,125.25000000000031,99.75000000000023,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue1_qfi2,1.0,152,150.0,all_flows,ue1_qfi2,1.0,152,150.0,ok,ue7_qfi2,24.973,all_flows,ue7_qfi2,24.973,ok,8,all_flows,8,8,ok,8,ue2_qfi2,0.9648984,all_flows,ue2_qfi2,0.9648984,ok,0.9076485828938633,all_flows,0.9999694109725941,5,0.9999391638912544,proxy,5,0.898437691892322,68311036.8,ok,0.010636363636363637,ok,0.9317056818181818,0.0356109375,ok,ue8_qfi1,0.46938775510204084,49,100.0,all_flows,ue8_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue2_qfi1,24.25,all_flows,ue2_qfi1,24.25,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue3_qfi1,0,0,0,125.25000000000031,99.75000000000023,data,ok,2.0,,all_flows,,pending,1,33,5.0,1.0,all_flows,0,24,0.0,1.0,,ok,ue8_qfi9,True,PF,579362555
ue8_qfi8,300.25,300.25,300.25,300.25,all_flows,ue3_qfi1,6.0,21.75,44.0,44.0,ok,0.628529258683829,all_flows,0.24454629829998706,ok,100.0,ue6_qfi1,0,0,0,127.49999999999994,99.99999999999964,all_flows,100.0,ue6_qfi1,0,0,0,127.49999999999994,99.99999999999964,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue4_qfi2,0.0,148,150.0,all_flows,ue4_qfi2,0.0,148,150.0,ok,ue5_qfi2,23.959,all_flows,ue5_qfi2,23.959,ok,6,all_flows,6,8,ok,8,ue4_qfi2,0.0,all_flows,ue4_qfi2,0.0,ok,0.7475207641748813,all_flows,0.8332534489155856,5,0.8332162441074588,proxy,5,0.7441977003386279,55357947.2,ok,0.011502272727272727,ok,0.7425170454545454,0.0653796875,ok,ue2_qfi1,0.4489795918367347,49,100.0,all_flows,ue2_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue3_qfi1,38.0,all_flows,ue3_qfi1,38.0,ok,30.2,ue1_qfi2,0,0.0,0.0,all_flows,30.2,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue6_qfi1,0,0,0,127.49999999999994,99.99999999999964,data,ok,2.0,,all_flows,,pending,7,33,5.0,1.0,all_flows,4,24,4.98325,1.0,ue4_qfi2,ok,ue4_qfi9,True,Reservation,579362555
ue4_qfi9,19.5,43.75,50.25,55.0,all_flows,ue3_qfi2,5.82,17.35,21.5,26.123,ok,0.575830727343432,all_flows,0.3653176688861645,ok,100.0,ue4_qfi1,0,0,0,113.75000000000001,99.99999999999964,all_flows,100.0,ue4_qfi1,0,0,0,113.75000000000001,99.99999999999964,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue6_qfi2,0.0,148,150.0,all_flows,ue6_qfi2,0.0,148,150.0,ok,ue2_qfi2,21.264,all_flows,ue2_qfi2,21.264,ok,5,all_flows,5,8,ok,8,ue6_qfi2,0.0,all_flows,ue6_qfi2,0.0,ok,0.6969371491967118,all_flows,0.7499836987828354,5,0.7499705177506276,proxy,5,0.696916896279769,59640883.2,ok,0.011136363636363637,ok,0.9315386363636363,0.0352421875,ok,ue2_qfi1,0.4897959183673469,49,100.0,all_flows,ue2_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue4_qfi9,35.5,all_flows,ue3_qfi2,20.303,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,113.75000000000001,99.99999999999964,data,ok,2.0,,all_flows,,pending,10,33,5.0,1.0,all_flows,6,24,4.98325,1.0,ue6_qfi2,ok,ue6_qfi9,True,TwoTier,579362555
ue8_qfi8,300.0,300.25,300.25,300.25,all_flows,ue6_qfi1,4.0,20.5,31.0,31.0,ok,0.5412026581601369,all_flows,0.0,ok,100.0,ue2_qfi1,0,0,0,126.2500000000002,99.25000000000006,all_flows,100.0,ue2_qfi1,0,0,0,126.2500000000002,99.25000000000006,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,all_flows,ue3_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,26.945,all_flows,ue1_qfi2,26.945,ok,8,all_flows,8,8,ok,8,ue7_qfi2,0.9629828,all_flows,ue7_qfi2,0.9629828,ok,0.9031147512040508,all_flows,0.9999472729332052,5,0.9999102381341685,proxy,5,0.898036171271156,67112401.6,ok,0.010988636363636364,ok,0.9317397727272727,0.0378375,ok,ue3_qfi1,0.46938775510204084,49,100.0,all_flows,ue3_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,27.0,all_flows,ue6_qfi1,27.0,ok,30.2,ue3_qfi2,1,68.75,68.75,all_flows,30.2,ue3_qfi2,1,68.75,68.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue2_qfi1,0,0,0,126.2500000000002,99.25000000000006,data,ok,2.0,,all_flows,,pending,1,33,5.0,1.0,all_flows,0,24,0.0,1.0,,ok,ue8_qfi9,True,PF,661058651
ue2_qfi9,293.5,299.75,300.0,300.25,all_flows,ue6_qfi1,5.5,17.0,25.75,25.75,ok,0.617631879893434,all_flows,0.36547175653162844,ok,100.0,ue1_qfi1,0,0,0,125.49999999999972,100.00000000000009,all_flows,100.0,ue1_qfi1,0,0,0,125.49999999999972,100.00000000000009,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue4_qfi2,0.0,147,150.0,all_flows,ue4_qfi2,0.0,147,150.0,ok,ue1_qfi2,21.297,all_flows,ue1_qfi2,21.297,ok,5,all_flows,5,8,ok,8,ue4_qfi2,0.0,all_flows,ue4_qfi2,0.0,ok,0.6925763570360629,all_flows,0.7499444442170728,5,0.7499112744488801,proxy,5,0.6918957110534564,53244620.8,ok,0.011834090909090909,ok,0.7420761363636363,0.074809375,ok,ue1_qfi1,0.4489795918367347,49,100.0,all_flows,ue1_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue1_qfi9,24.0,all_flows,ue1_qfi1,22.75,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue1_qfi1,0,0,0,125.49999999999972,100.00000000000009,data,ok,2.0,,all_flows,,pending,10,33,5.0,1.0,all_flows,6,24,4.98325,1.0,ue4_qfi2,ok,ue4_qfi9,True,Reservation,661058651
ue2_qfi9,18.0,51.5,59.0,64.25,all_flows,ue3_qfi2,6.2,18.598,21.671,28.669,ok,0.5760636534214753,all_flows,0.36491447307797364,ok,100.0,ue4_qfi1,0,0,0,114.74999999999991,99.49999999999991,all_flows,100.0,ue4_qfi1,0,0,0,114.74999999999991,99.49999999999991,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue6_qfi2,0.0,147,150.0,all_flows,ue6_qfi2,0.0,147,150.0,ok,ue2_qfi2,23.975,all_flows,ue2_qfi2,23.975,ok,5,all_flows,5,8,ok,8,ue6_qfi2,0.0,all_flows,ue6_qfi2,0.0,ok,0.6968518769775275,all_flows,0.7499684198224933,5,0.749946115298593,proxy,5,0.6967267908289628,59553273.6,ok,0.010963636363636363,ok,0.93295,0.0383703125,ok,ue1_qfi1,0.5102040816326531,49,100.0,all_flows,ue1_qfi1,0.5102040816326531,49,100.0,data,0.0,data,ok,0.0,ue2_qfi9,46.25,all_flows,ue3_qfi2,22.469,ok,30.4,ue1_qfi2,0,0.0,0.0,all_flows,30.4,ue1_qfi2,0,0.0,0.0,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,114.74999999999991,99.49999999999991,data,ok,2.0,,all_flows,,pending,10,33,5.0,1.0,all_flows,6,24,4.98325,1.0,ue6_qfi2,ok,ue6_qfi9,True,TwoTier,661058651
ue8_qfi8,300.0,300.25,300.25,300.25,all_flows,ue6_qfi1,5.5,19.0,29.75,29.75,ok,0.5227419530664574,all_flows,0.0,ok,100.0,ue4_qfi1,0,0,0,119.49999999999994,99.74999999999979,all_flows,100.0,ue4_qfi1,0,0,0,119.49999999999994,99.74999999999979,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue2_qfi2,0.993421052631579,152,150.0,all_flows,ue2_qfi2,0.993421052631579,152,150.0,ok,ue1_qfi2,26.089,all_flows,ue1_qfi2,26.089,ok,8,all_flows,8,8,ok,8,ue3_qfi2,0.9538324,all_flows,ue3_qfi2,0.9538324,ok,0.9090294213189122,all_flows,0.9999217269287094,5,0.9997885711355736,proxy,5,0.9046162281290114,69630222.4,ok,0.010815909090909091,ok,0.93185,0.03491875,ok,ue5_qfi1,0.4489795918367347,49,100.0,all_flows,ue5_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,24.25,all_flows,ue6_qfi1,24.25,ok,30.2,ue2_qfi2,1,73.5,73.5,all_flows,30.2,ue2_qfi2,1,73.5,73.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,119.49999999999994,99.74999999999979,data,ok,2.0,,all_flows,,pending,1,33,5.0,1.0,all_flows,0,24,0.0,1.0,,ok,ue8_qfi9,True,PF,87989972
ue8_qfi8,300.0,300.25,300.25,300.25,all_flows,ue6_qfi1,6.75,28.5,82.0,82.0,ok,0.6247380422456076,all_flows,0.23944921774895803,ok,100.0,ue7_qfi1,0,0,0,202.24999999999997,99.75000000000011,all_flows,100.0,ue7_qfi1,0,0,0,202.24999999999997,99.75000000000011,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue3_qfi2,0.0,147,150.0,all_flows,ue3_qfi2,0.0,147,150.0,ok,ue1_qfi2,24.96,all_flows,ue1_qfi2,24.96,ok,6,all_flows,6,8,ok,8,ue3_qfi2,0.0,all_flows,ue3_qfi2,0.0,ok,0.747746595253066,all_flows,0.833163351101757,5,0.8328636392667933,proxy,5,0.745794700030359,56405388.800000004,ok,0.011306818181818182,ok,0.7452556818181818,0.0653546875,ok,ue1_qfi1,0.42857142857142855,49,100.0,all_flows,ue1_qfi1,0.42857142857142855,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,75.25,all_flows,ue6_qfi1,75.25,ok,30.2,ue5_qfi2,1,80.75,80.75,all_flows,30.2,ue5_qfi2,1,80.75,80.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue7_qfi1,0,0,0,202.24999999999997,99.75000000000011,data,ok,2.0,,all_flows,,pending,7,33,5.0,1.0,all_flows,4,24,4.98325,1.0,ue3_qfi2,ok,ue3_qfi9,True,Reservation,87989972
ue6_qfi9,105.25,298.75,299.75,300.0,all_flows,ue6_qfi2,7.835,31.322,56.812,69.051,ok,0.5256842229527083,all_flows,0.24417326508277457,ok,100.0,ue6_qfi1,0,0,0,129.0,100.24999999999994,all_flows,100.0,ue6_qfi1,0,0,0,129.0,100.24999999999994,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,147,150.0,all_flows,ue7_qfi2,0.0,147,150.0,ok,ue5_qfi2,53.084,all_flows,ue5_qfi2,53.084,ok,6,all_flows,6,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.7801563327536535,all_flows,0.8332116821972957,5,0.8331716276341502,proxy,5,0.7681657837063588,66495128.0,ok,0.010888636363636364,ok,0.9322590909090909,0.0364875,ok,ue4_qfi1,0.4489795918367347,49,100.0,all_flows,ue4_qfi1,0.4489795918367347,49,100.0,data,0.0,data,ok,0.0,ue6_qfi9,194.75,all_flows,ue6_qfi2,61.216,ok,30.4,ue5_qfi2,12,97.5,933.75,all_flows,30.4,ue5_qfi2,12,97.5,933.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue6_qfi1,0,0,0,129.0,100.24999999999994,data,ok,2.0,,all_flows,,pending,7,33,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,True,TwoTier,87989972
ue8_qfi8,300.0,300.25,300.25,300.25,all_flows,ue4_qfi1,4.75,25.25,32.75,32.75,ok,0.5412730135763701,all_flows,0.0,ok,100.0,ue4_qfi1,0,0,0,123.25000000000009,99.99999999999964,all_flows,100.0,ue4_qfi1,0,0,0,123.25000000000009,99.99999999999964,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.993421052631579,152,150.0,all_flows,ue7_qfi2,0.993421052631579,152,150.0,ok,ue4_qfi2,28.081,all_flows,ue4_qfi2,28.081,ok,8,all_flows,8,8,ok,8,ue8_qfi2,0.9627688000000001,all_flows,ue8_qfi2,0.9627688000000001,ok,0.9040993754171739,all_flows,0.9999655445819151,5,0.9999393947784652,proxy,5,0.897802854823275,66830544.0,ok,0.0112,ok,0.9315579545454545,0.0371796875,ok,ue1_qfi1,0.4897959183673469,49,100.0,all_flows,ue1_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue4_qfi1,28.0,all_flows,ue4_qfi1,28.0,ok,30.2,ue7_qfi2,1,77.5,77.5,all_flows,30.2,ue7_qfi2,1,77.5,77.5,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,123.25000000000009,99.99999999999964,data,ok,2.0,,all_flows,,pending,1,33,5.0,1.0,all_flows,0,24,0.0,1.0,,ok,ue8_qfi9,True,PF,161576974
ue8_qfi8,300.25,300.25,300.25,300.25,all_flows,ue6_qfi1,7.0,28.5,55.5,55.5,ok,0.6474511081000038,all_flows,0.12415726122636957,ok,,ue8_qfi8,0,0,0,133.74999999999991,2.2500000000000018,all_flows,100.0,ue5_qfi1,0,0,0,133.24999999999943,100.00000000000009,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,148,150.0,all_flows,ue7_qfi2,0.0,148,150.0,ok,ue3_qfi2,30.784,all_flows,ue3_qfi2,30.784,ok,7,all_flows,7,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.7977971390004529,all_flows,0.9165487321584151,5,0.9165053742758767,proxy,5,0.7876617387708725,52036248.0,ok,0.012002272727272728,ok,0.7439215909090909,0.0756609375,ok,ue4_qfi1,0.46938775510204084,49,100.0,all_flows,ue4_qfi1,0.46938775510204084,49,100.0,data,0.0,data,ok,0.0,ue6_qfi1,48.5,all_flows,ue6_qfi1,48.5,ok,30.2,ue4_qfi2,1,71.75,71.75,all_flows,30.2,ue4_qfi2,1,71.75,71.75,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,133.24999999999943,100.00000000000009,data,ok,2.0,,all_flows,,pending,4,33,5.0,1.0,all_flows,2,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,True,Reservation,161576974
ue4_qfi9,162.25,299.25,300.0,300.0,all_flows,ue4_qfi1,3.25,41.0,94.25,94.25,ok,0.53329682037955,all_flows,0.2448197646297124,ok,100.0,ue4_qfi1,0,0,0,381.24999999999966,100.12500000000007,all_flows,100.0,ue4_qfi1,0,0,0,381.24999999999966,100.12500000000007,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue7_qfi2,0.0,148,150.0,all_flows,ue7_qfi2,0.0,148,150.0,ok,ue4_qfi2,65.817,all_flows,ue4_qfi2,65.817,ok,6,all_flows,6,8,ok,8,ue7_qfi2,0.0,all_flows,ue7_qfi2,0.0,ok,0.7726976312778433,all_flows,0.8311381883868286,5,0.8267607044325211,proxy,5,0.75504341209567,65471064.0,ok,0.0113,ok,0.9316772727272727,0.038303125,ok,ue3_qfi1,0.4897959183673469,49,100.0,all_flows,ue3_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue1_qfi9,159.75,all_flows,ue4_qfi1,91.0,ok,30.4,ue4_qfi2,5,106.25,409.25,all_flows,30.4,ue4_qfi2,5,106.25,409.25,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue4_qfi1,0,0,0,381.24999999999966,100.12500000000007,data,ok,2.0,,all_flows,,pending,7,33,5.0,1.0,all_flows,4,24,4.98325,1.0,ue7_qfi2,ok,ue7_qfi9,True,TwoTier,161576974
ue8_qfi8,300.0,300.25,300.25,300.25,all_flows,ue5_qfi1,4.0,18.5,46.0,46.0,ok,0.5263087159775881,all_flows,0.0,ok,100.0,ue5_qfi1,0,0,0,133.75000000000003,99.75000000000023,all_flows,100.0,ue5_qfi1,0,0,0,133.75000000000003,99.75000000000023,data,2.0,data,ok,2.0,False,,all_flows,False,,3,0,proxy,3,0,ue3_qfi2,0.993421052631579,152,150.0,all_flows,ue3_qfi2,0.993421052631579,152,150.0,ok,ue5_qfi2,26.959,all_flows,ue5_qfi2,26.959,ok,8,all_flows,8,8,ok,8,ue4_qfi2,0.956402,all_flows,ue4_qfi2,0.956402,ok,0.9088409475983127,all_flows,0.9999199939980032,5,0.9998547126913984,proxy,5,0.9019612258876581,68933409.6,ok,0.011025,ok,0.9342613636363636,0.03570625,ok,ue7_qfi1,0.4897959183673469,49,100.0,all_flows,ue7_qfi1,0.4897959183673469,49,100.0,data,0.0,data,ok,0.0,ue5_qfi1,42.0,all_flows,ue5_qfi1,42.0,ok,30.2,ue3_qfi2,1,71.25,71.25,all_flows,30.2,ue3_qfi2,1,71.25,71.25,30.303,33.0,30.303,ok,33.0,,all_flows,,pending,,all_flows,,pending,100.0,"[8, 9]",ue5_qfi1,0,0,0,133.75000000000003,99.75000000000023,data,ok,2.0,,all_flows,,pending,1,33,5.0,1.0,all_flows,0,24,0.0,1.0,,ok,ue8_qfi9,True,PF,35492826
